business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
faSdsW2s_SaVN0KTy-R2MQ,2009-06-13,HXU9dbOSlByXW-dB8LmJgA,4,"I was seated at the bar.]A very nice young man was working the bar an provided good conversation.

I was offered a DELICIOUS chicken, bacon, bleu cheese amuse.]Yum!

I ordered a pine nut pesto pizza, which wad delivered by the chef! :)

The crust was perfect! Thick enough for structure and substance, but thin enough to ""hide"" behind the flavors of tomato and pine nut pesto.
The cheese was also just right.

Delicious!

I also had the chicken panini, which was fantastic! The bread was a bit hard, but I think I was too busy talking and let it sit too long.

All in all I'd definitely recommend L'Academie if you're in that area of Scottsdale.",review,7cR92zkDv4W3kqzii6axvg,1,1,1
qB-qsaSnhbHCt18_AN4Quw,2011-12-21,1FvrC35rTJ6BWFvRog7tuA,3,"Everything was nice.]The ice cream was delicious, no overwhelming alcohol taste & an interesting variety of flavors.]Service was fine, place was clean.]I'll go back, but only because I have a killer sweet tooth and they're in the neighborhood.",review,66PQJEHC0tCWGMI4V9KT-Q,0,0,0
aRkYtXfmEKYG-eTDf_qUsw,2009-04-04,Ckk1Cne1GHwzmJfo7M4r2w,5,"(Un)fortunately for me, lux is close to my house.][I walk there nearly every day and am much poorer because of it.][The coffee and pastries are amazing.][They always play really great music too!",review,IUWjTmXc3wLVaMHz33inaA,2,1,1
JuBygU4XDjqSeW9okyvbsQ,2010-09-25,bu9S6tFKuTrMcNxQaQYMQA,3,"After watching her win on Cupcake Wars I was determined to find this place (It's very well hidden)and sample the cupcakes.][I have to say I was not impressed; i make better cupcakes on my own.][More creative and not so sweet you'll go into a diabetic coma.][i did have a California BLT as well and it was a good sandwich although the bread was a little too toasted for my liking.][The staff was friendly, the ambiance was very pleasant and it was clean.][But the cupcakes...really not all that.][Sorry....",review,1MyXsAhZK35A6EAr4reLCA,0,1,1
jRfdz5voj40P6WS9L54caw,2012-01-03,V75NCU3EhqTDwPj5In94DQ,4,Good for an easy and leisurely business lunch or outing with the girls.][The market downstairs is great for takeout and a great selection of bakery treats.,review,r-t7IiTSD0QZdt8lOUCqeQ,0,1,0
7SO_rX1F6rQEl-5s3wZxgQ,2011-10-03,GxaYFCprt-wyqO--vB4PHQ,4,"After my last review, somewhat scathing regarding the burgers, I got an invite from the management to come down, meet the chef and give him another try.][I thought to myself, ""how nice"", they read my review and they are concerned about the quality of their product.][I think that is admirable.][I did not take them up on the offer, because I don't feel that would be appropriate - I'm interested in doing yelp reviews because I have benefitted from reading the reviews of others, and I want to share my thoughts and feelings too :-) - I'm not looking for freebies.

So, anyway, last friday seemed like a good day to walk over to LGO and see what's shakin.][I grabbed my growler jug (still the best deal around) and the wife, called a friend to join us for a beer and walked on down to the corner.][The evening was a bit on the warm side, but it was quiet and about the normal buzz of busyness for this corner.][It's always kinda crazy and we like to sit on the patio to watch the manic drivers race around trying to find parking.][We went into the store and the wife ordered a grilled-fish sandwich.][I nervously ordered a cheeseburger with fries.][After placing our orders and getting warned that we needed to be around to pick them up, I moseyed over to the bar to get my jug filled with Stella.][Did I mention that this is an awesome deal?  So, we got some glasses and headed out to the patio.][Soon afterward, they called our name and we got our grub.][My wife's fish sandwich was consumed with muffled oooh's and ahhhhs', and she raved about the perfect texture, grilled flavor and delicious, fresh multi-grain bread.][She also raved about the slaw that came with it.][I think she liked this sandwich.][The burger, on the other hand, is still a disappointment.][I ordered it Medium Rare (the only way to order a burger) and kudos to the woman for not warning me about undercooked meats - I'm aware.][really.]And I asked for cheese and put it on a hamburger bun.][It came open-faced with a pile of coarsly shredded mild cheddar cheese.][It had the appropriate veggies - lettuce, pickle and tomato, red onion slices and the special sauce.][With a pile of limp matchstick fries on the side, it was a big pile-o-food.][The portion was impressive.][That's about where it ended for me.][The burger was overcooked and the pile of shredded cheese is a bit off-putting.][It's impressive, I'll give 'em that, but a big pile of cold, shredded cheese just doesn't work for me.][The cheese needs to be melted.][A good burger has the cheese melted.][at least some.][Lot's of cheese can be fun, but it overpowers the rest of the flavors and tends to cool the burger quickly.][I scraped off about two-thirds of the cheese - enough to make a cheese crisp if I had a tortilla, and put the burger together.][Flavor was so-so.][After I added some salt and pepper, flavor was just a little better than so-so.][Burger was cooked to med-well, but still juicy.][The veggies were fresh and crispy.][A side of mayo for dipping the fries in is required for me.][I like my fries Belgian style.][The bun was a little dry and on the edge of stale, but not bad enough that I could not eat it still.][Overall, I stand by my original review of the burgers here.][I realize LGO is trying to stand out with a ""different"" presentation, and I applaud the effort, but I think it needs a bit more work to stand out at a time when everybody is doing burgers.][The fries were sub-par, limp and forgettable.][The ambiance, however, is what brings us back.][Sitting on the corner patio, sipping a beer, having a great conversation and watching the show all around me is a great way to wind down on a warm Friday night.][LGO - keep working on the burger, I'll keep coming in, but I think I'll stick with the wings for now.",review,J3I2NClEbD1Xr8lOdjxlqQ,1,2,1
EC9WB-iVjd28B6R6KIZ8TA,2010-08-04,RZZ9Tf5GWYwrcjg-ACiKmQ,4,"Cliff notes
- Cheap: $1-2/plate
- Fast: It's ready-to-go and on a conveyor
- Acceptable quality: I'm here weekly and haven't gotten sick lol

This place is definitely good for what it is, ""it"" being a budget-friendly sushi place that's great for a quick bite.][In a response to the lower-rating reviews stating how the food is just okay at best or authentic or blah blah blah, well think of it like wal-mart vs.]*inserthighendretailerhere*.][This place has a business model based on selling in large volumes (hence the low prices like wal-mart) so they're gonna have to ""reduce costs"" somehow (so-so quality food, not-so-attentive staff, and slightly smaller than average portions), but it's still a solid bang-for-your-buck kinda place.

On top of this, I can be in and out quickly since everything is already prepared, perfect for those quick 30 min lunch breaks.][All that's required is for you to grab it off the conveyor (depending on whether or not all the items you want are on the conveyor at the time).]

I've never had issues with seating, but do not make a point to go during peak hours and usually go with a small party (2-4 people).

For those claiming to be ""left to fend for themselves"" due to an inattentive staff, most of your sushi-related inquiries can be answered by this thing called ""the menu"" that sits on the counters.][See, this miraculous piece of technology contains things referred to as ""descriptions"" on them that help to inform you about the sushi going round-and-round before you.][Furthermore, there's even a pricing guide based on the color code of the plates to assist you further! WOW! Lol wtf do people expect for $1-2 plates of sushi?  Someone to hold your hand? LOLOLOLOLOLOLOL DIAF

And the cherry on top? $4 large japanese beers and $5 sake bombs! HELL YEAH!",review,jdoGEEy5s-5L1O_lNzEi2g,1,0,1
zp713qNhx8d9KCJJnrw1xA,2010-02-01,Bmt1QRDT0GfyXkhOvj_BfQ,5,"Fred M.]pretty much said what I would say, so I won't beat a dead horse.][I'll add, though, that they offer a wide variety of deep-fried quesadillas.][

Did you catch that?

DEEP FRIED QUESADILLAS!",review,aqqbh1NZoFk48kp0eqSLdg,3,2,1
pWPzxPPXN4IqI7RUU_8KKw,2007-10-29,V4hBluqV-xbgzk7Y6y9kzw,4,"I have no idea whether there is a Japanese community in this part of town, but New Tokyo would suit one well.][It's rather small, but they have a wide selection of Japanese, snacks, beverages (including my new fave beer, Asahi Black), refrigerated items, staples, etc.][

This is not an Asian market, it's specifically Japanese, so don't expect more than a few crossover items like kimchi.][That being said, sometimes it's good to specialize.][It lets them carry more variety of Japanese products.

The cashier was very friendly when I finally stopped loading my basket long enough to check out.][Like the first reviewer, I loaded up with snacks for the hotel room...along with a six-pack of Asahi Black, of course.][Oh, one more important factor...the prices were quite reasonable, in line with most ethnic market imports...maybe even a bit cheaper than usual.",review,ynGxw3zZqAjahVou563zXQ,1,2,0
LDJhwZN14AZOJyHjg2lkRw,2011-12-13,hHwQaL3QN2xgTBSCQ26wIA,4,"We got passes for the preview of Mission Impossible (Ghost Protocol).][We enjoyed the movie a lot.][The theater itself is fine.][The chairs don't move, and you can't raise the arm rests.][No rocking, no reclining (granted most theater seats don't move a lot, but these don't move at all).][Otherwise the seats were reasonably comfortable.][The screen is IMAX (i.e.]huge), and the sound was reasonably good.][

They could have put a little more slope into the auditorium seating.][In other IMAX theaters I've been in it seemed the heads of people in front of you NEVER block any portion of the screen.][But I found a few were just slightly into the bottom of the screen.][It wasn't bad, but given my other IMAX experiences I did notice it.",review,Mb0psF4WQF7gZSuZafVr-g,0,0,0
K8pM6qQdYu5h6buRE1-_sw,2009-08-06,GOconNmWgg6cJbgwSwrozw,5,"Alright, I have been away from Yelp for quite some time, and I feel that this place is fitting to be my comeback review...

Chicken and Waffles.][Yes, chicken and M'Fin waffles.][

In the ghetto?  Check
Has sweet tea?  Check
Has no-nonsense, quick service?  Check
Ridiculously long wait?  Check
Best thing that I have eaten in the last year?  Check

I have to say, not the best fried chicken I have ever had, but pretty damn good- it could use more seasoning.][Now the waffles, probably the best ever...][The waffles are deliciously soft inside, a little crispy out with a wonderful cinammoness to them.][The seating is cramped, but it doesn't matter as soon as your food is delivered your table goes quiet, you get tunnel vision and after the first bite you are taken away to an orgy of goodness.

If you are in Phoenix, this is a requirement.][Come real early or be prepared to wait.][Don't forget to order the Red Velvet cake and they have Kool-Aid if that fits your fancy.][Even after I came home from Arizona, I couldn't stop talking about LoLo's for like 2 weeks.][Shoot, two months later and I am still drooling thinking about it...",review,yy1SbjeyWiAhWfSr5d0new,2,3,3
FCcFT610nQBVcRdY-devQA,2012-01-14,6jRs2P6zTYMn36fVnCu1Zw,4,"In our continuing quest to identify cool, locally owned places to eat and/or drink, Caroline and I auditioned Vintage 95 last night.]

Before I go further, understand that whenever I go out for eats or drinks, I have  in  mind a Platonic Ideal of the Bar/Pub/Eatery I most want to frequent.]I'm on a constant quest to find that  Ideal expressed in Real Life.]

Vintage 95 isn't quite there, but it's damn close.]If I ever give something Five Stars, you'll know it has pegged my Platonic Ideal.]Anyway...

The plan last night was for drinks.]No plans for food, just Adult Beverages and warm conversation.]But it turned into more.

The location in downtown Chandler is terrific for us.]The owners have created a very fine visual experience - leather, stone, dark woods, good lighting.]And they don't have the music turned up so loud that you CANNOT HAVE A CONVERSATION.]This is one of my pet peeves.]If I want to stare at people move their mouths while enduring an aural assault, I'll stand on the deck of an aircraft carrier.]When I go out with friends, I want to enjoy their company AND their conversation.]Is that concept so difficult to grasp? [/rant off]

The atmosphere at Vintage 95 is very close to my Ideal.]I'd go back just to sit on the leather couches in front of the fireplace, and then go back another time to sit on the leather stools at the bar, and then go back about fourteen more times to sit out on the patio.]Seriously - go check out the patio.]It is EXACTLY what a Patio Hangout Bar should be.]EXACTLY.

Caroline and I told the hostesses we were only there for drinks, so we were seated in the bar area in some fabulous leather club chairs.]It wasn't initmate, but we weren't looking for intimate.]And speaking of the bar, even though V95 advertises itself as a wine bar, they DO have booze.]I'm not much of a wine drinker and was very pleased to see that they carried a pretty good selection of single malt scotches.]Not an overwhelming selection, but well beyond the normal Glenfiddich /Glenlivit /GlenMorangie trio to which most places are limited.]I had a couple of drums of Ardbeg, which is one of my new favorites and very reasonably priced at retail.](Scotch is never reasonably priced in restaurants, but I was celebrating so I didn't care.) Caroline had her normal ""vodka martini extra dirty extra cold"" which she judged to have ""perfect dirtiness"", (no wonder I love her!), perfect amount of olives and very cold.]

The limited Happy Hour menu had some very interesting choices.]We settled on the bruschetta and the smoked tomato bisque.]The bruschetta was VERY nice and quite unusual.]You get to select four of eight choices for your bruschetta platter; we picked: (1) white bean and pancetta, (2) gravlax, caper goat cheese and pickled onions, (3) fig chutney, ricotta and prosciutto, (4) brie, pear and onion jam.]They were all served cold, in nice sized portions and the flavors were all nicely balanced and very interesting.]Caroline would have preferred the bread to not be so crispy, but I really liked it.]The tomato bisque  was creamy, smoky and had well-balanced flavor.]Caroline said it was unique and I say it was just darn delicious.]

Things being as they are, drinks and appetizers turned into food.]A friend had told us ""you have to try the Vintage burger"", so we did.]It came served with a mixture of regular and sweet potato fries, all nicely cooked and nicely seasoned.]Recommended.]The burger was VERY tasty.]They obviously use good beef, the bun was fresh, the fixin's were tasty.]HIGHLY recommended.

In for a dime, in for a dollar, right? So we ordered dessert.]Again, the dessert menu is short, but I'm okay with that as long as they do it well.]Chocolate torte with hazelnut gelato, apple pie with carmel sauce and creme fraiche gelato, and something else we couldn't remember.]I'm allergic to hazelnut and don't like sweet desserts, so we decided to try the apple pie.

Like everything else we had sampled, the apple pie was unusual - you wouldn't find it anywhere else.]It was served on a freshly baked puff pastry, cubed apples served on top and inside - tender but not mushy -  with lots of cinnamon and sugar, plate was swirled with salted dolce la leche.]It was tasty, but instead of the expected creme fraiche gelato, we were served hazelnut gelato.]I didn't realize it was hazelnut until I'd had a couple of bites and my throat started to swell up.

At this point that the night could have turned into a disaster, but to their credit - it didn't.]We told the waiter who told the manager, (Gavin - one of the owners), who immediately came and asked if I needed emergency assistance.]I didn't, I'm not THAT allergic.)  Frankly, their response was EXACTLY the kind of customer service you want to see.]Anyone can make a mistake, so no harm, no foul.]But I must give BIG Kudos to Gavin for his kindness, attention to detail and outstanding customer service.

We will DEFINTELY be back and I strongly recommend you put it on your list too.",review,40aklZ2SQPKnlTPZdvAqww,0,1,0
